sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
302	1	Fa3_1121_Y.jpg	20	20	4.872187e+03	1.984375e+01
302	2	Fa3_1231_X.jpg	40	40	3.118869e+03	4.015625e+01
302	3	Fa3_1231_X.jpg	42	40	1.683941e+03	4.015625e+01
302	4	Fa3_1321_X.jpg	29	30	1.834498e+03	30
302	5	Fa3_1321_X.jpg	30	30	9.675650e+02	30
302	6	Fa3_1321_X.jpg	30	30	6.670811e+02	30
302	7	Fa3_1321_X.jpg	31	30	6.494888e+02	30
302	8	Fa3_1321_X.jpg	28	30	2.084858e+03	3.117188e+01
302	9	Fa3_1121_Y.jpg	18	20	4.284427e+03	2.023438e+01
302	10	Fa3_1121_Y.jpg	22	20	1.783995e+03	1.945312e+01
302	11	Fa3_1331_Y.jpg	50	50	4.693208e+03	4.992188e+01
302	12	Fa3_1121_Y.jpg	21	20	4.422160e+03	2.023438e+01
302	13	Fa3_1211_Y.jpg	29	30	2.318740e+03	30
302	14	Fa3_1211_Y.jpg	30	30	8.336666e+02	30
302	15	Fa3_1231_X.jpg	41	40	3.334344e+03	4.015625e+01
302	16	Fa3_1121_Y.jpg	20	20	2.536446e+03	1.984375e+01
302	17	Fa3_1121_Y.jpg	20	20	2.184617e+03	2.023438e+01
302	18	Fa3_1321_X.jpg	30	30	1.901016e+03	30
302	19	Fa3_1231_X.jpg	39	40	3.636411e+03	4.132812e+01
302	20	Fa3_1331_Y.jpg	48	50	3.993617e+03	4.992188e+01
302	21	Fa3_1331_Y.jpg	51	50	4.460311e+03	4.875000e+01
302	22	Fa3_1231_X.jpg	38	40	3.085467e+03	4.210938e+01
302	23	Fa3_1231_X.jpg	40	40	4.969861e+03	3.937500e+01
302	24	Fa3_1111_X.jpg	10	10	4.987539e+03	9.687500e+00
302	25	Fa3_1111_X.jpg	12	10	4.286477e+03	1.007812e+01
302	26	Fa3_1111_X.jpg	8	10	5.004558e+03	9.687500e+00
302	27	Fa3_1111_X.jpg	10	10	2.434171e+03	1.007812e+01
302	28	Fa3_1111_X.jpg	9	10	1.986539e+03	1.242188e+01
302	29	Fa3_1111_X.jpg	10	10	3.066037e+03	9.687500e+00
302	30	Fa3_1211_Y.jpg	31	30	3.037438e+03	30
302	31	Fa3_1211_Y.jpg	28	30	8.332816e+02	30
302	32	Fa3_1331_Y.jpg	49	50	2.725068e+03	4.953125e+01
302	33	Fa3_1331_Y.jpg	50	50	3.292475e+03	4.992188e+01
302	34	Fa3_1211_Y.jpg	29	30	1.232981e+03	30
302	35	Fa3_1211_Y.jpg	30	30	1.834474e+03	30
302	36	Fa3_1331_Y.jpg	50	50	3.726095e+03	4.953125e+01
