sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
424	1	Fc3_1213.jpg	49	50	4.530572e+03	60
424	2	Fc3_1213.jpg	50	50	1.460715e+03	5.125000e+01
424	3	Fc3_1213.jpg	50	50	2.352344e+03	4.750000e+01
424	4	Fc3_1211.jpg	79	80	4.829289e+03	8.312500e+01
424	5	Fc3_1211.jpg	80	80	1.918916e+03	8.125000e+01
424	6	Fc3_1312.jpg	38	40	3.444780e+03	4.437500e+01
424	7	Fc3_1111.jpg	28	30	3.495434e+03	3.812500e+01
424	8	Fc3_1111.jpg	31	30	2.803232e+03	30
424	9	Fc3_1313.jpg	70	70	3.561221e+03	5.125000e+01
424	10	Fc3_1313.jpg	72	70	4.396863e+03	7.187500e+01
424	11	Fc3_1211.jpg	78	80	4.829209e+03	8.062500e+01
424	12	Fc3_1211.jpg	80	80	2.218851e+03	8.125000e+01
424	13	Fc3_1112.jpg	89	90	5.013075e+03	8.625000e+01
424	14	Fc3_1112.jpg	91	90	2.803408e+03	8.875000e+01
424	15	Fc3_1211.jpg	80	80	3.311195e+03	8.187500e+01
424	16	Fc3_1112.jpg	90	90	4.280715e+03	60
424	17	Fc3_1213.jpg	50	50	4.313249e+03	5.312500e+01
424	18	Fc3_1213.jpg	52	50	3.078675e+03	5.125000e+01
424	19	Fc3_1112.jpg	92	90	4.396175e+03	9.062500e+01
424	20	Fc3_1312.jpg	42	40	3.445604e+03	3.937500e+01
424	21	Fc3_1312.jpg	39	40	5.014340e+03	60
424	22	Fc3_1111.jpg	32	30	4.462495e+03	2.937500e+01
424	23	Fc3_1111.jpg	30	30	3.136437e+03	3.187500e+01
424	24	Fc3_1213.jpg	48	50	2.761474e+03	4.937500e+01
424	25	Fc3_1112.jpg	88	90	4.396073e+03	4.750000e+01
424	26	Fc3_1112.jpg	90	90	3.803757e+03	8.812500e+01
424	27	Fc3_1211.jpg	81	80	4.278463e+03	7.812500e+01
424	28	Fc3_1313.jpg	69	70	5.013354e+03	3.812500e+01
424	29	Fc3_1313.jpg	70	70	3.194685e+03	6.750000e+01
424	30	Fc3_1312.jpg	40	40	3.179046e+03	6.750000e+01
424	31	Fc3_1313.jpg	71	70	2.477323e+03	4.125000e+01
424	32	Fc3_1312.jpg	40	40	5.014171e+03	3.937500e+01
424	33	Fc3_1312.jpg	40	40	2.178567e+03	3.875000e+01
424	34	Fc3_1313.jpg	68	70	2.426669e+03	6.875000e+01
424	35	Fc3_1111.jpg	30	30	3.776333e+03	7.812500e+01
424	36	Fc3_1111.jpg	29	30	3.336250e+03	3.125000e+01
