sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
305	1	Fa2_2121_X.jpg	10	10	3.842425e+03	1.085938e+01
305	2	Fa2_2121_X.jpg	10	10	2.074364e+03	1.046875e+01
305	3	Fa2_2122_Y.jpg	22	20	4.742219e+03	1.984375e+01
305	4	Fa2_2122_Y.jpg	19	20	1.789758e+03	1.984375e+01
305	5	Fa2_2222_Y.jpg	31	30	1.536935e+03	30
305	6	Fa2_2222_Y.jpg	30	30	7.389731e+02	30
305	7	Fa2_2122_Y.jpg	18	20	2.974507e+03	2.179688e+01
305	8	Fa2_2122_Y.jpg	21	20	1.372672e+03	1.906250e+01
305	9	Fa2_2121_X.jpg	12	10	2.172349e+03	1.125000e+01
305	10	Fa2_2121_X.jpg	8	10	2.723616e+03	1.125000e+01
305	11	Fa2_2222_Y.jpg	30	30	1.153741e+03	30
305	12	Fa2_2222_Y.jpg	29	30	5.537107e+02	30
305	13	Fa2_2121_X.jpg	9	10	2.506077e+03	1.007812e+01
305	14	Fa2_2121_X.jpg	10	10	2.372815e+03	1.007812e+01
305	15	Fa2_2222_Y.jpg	32	30	1.323162e+03	30
305	16	Fa2_2222_Y.jpg	31	30	9.730912e+02	30
305	17	Fa2_2122_Y.jpg	20	20	2.641528e+03	2.062500e+01
305	18	Fa2_2122_Y.jpg	22	20	2.239483e+03	1.945312e+01
305	19	Fa2_2122_X.jpg	30	30	5.008345e+03	30
305	20	Fa2_2122_X.jpg	30	30	9.399865e+02	30
305	21	Fa2_2123_X.jpg	42	40	5.007550e+03	3.898438e+01
305	22	Fa2_2123_X.jpg	40	40	1.738407e+03	3.898438e+01
305	23	Fa2_2322_Y.jpg	50	50	4.040540e+03	5.265625e+01
305	24	Fa2_2322_Y.jpg	52	50	1.707984e+03	5.070312e+01
305	25	Fa2_2122_X.jpg	29	30	1.240016e+03	30
305	26	Fa2_2122_X.jpg	32	30	5.741159e+02	30
305	27	Fa2_2123_X.jpg	39	40	1.821400e+03	4.093750e+01
305	28	Fa2_2123_X.jpg	40	40	1.705714e+03	4.210938e+01
305	29	Fa2_2122_X.jpg	31	30	1.487602e+03	4.250000e+01
305	30	Fa2_2122_X.jpg	30	30	7.563086e+02	30
305	31	Fa2_2322_Y.jpg	50	50	2.005955e+03	5.109375e+01
305	32	Fa2_2322_Y.jpg	51	50	1.972617e+03	4.953125e+01
305	33	Fa2_2123_X.jpg	38	40	1.922219e+03	4.289062e+01
305	34	Fa2_2322_Y.jpg	48	50	2.005855e+03	4.953125e+01
305	35	Fa2_2123_X.jpg	42	40	2.005081e+03	4.250000e+01
305	36	Fa2_2322_Y.jpg	50	50	2.156425e+03	4.992188e+01
