sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
447	1	Fc3_1111_X.jpg	52	50	4.111433e+03	4.992188e+01
447	2	Fc3_1212_Y.jpg	32	30	2.441802e+03	30
447	3	Fc3_1312_Y.jpg	11	10	3.673981e+03	1.007812e+01
447	4	Fc3_1312_Y.jpg	10	10	2.501834e+03	1.085938e+01
447	5	Fc3_1113_X.jpg	19	20	2.939049e+03	1.984375e+01
447	6	Fc3_1112_X.jpg	30	30	5.012346e+03	2.882812e+01
447	7	Fc3_1112_Y.jpg	40	40	2.304437e+03	3.976562e+01
447	8	Fc3_1112_Y.jpg	41	40	1.950658e+03	4.132812e+01
447	9	Fc3_1112_Y.jpg	38	40	1.546124e+03	4.132812e+01
447	10	Fc3_1112_Y.jpg	40	40	2.116516e+03	4.054688e+01
447	11	Fc3_1112_X.jpg	31	30	1.601764e+03	30
447	12	Fc3_1112_X.jpg	29	30	1.065941e+03	30
447	13	Fc3_1312_Y.jpg	12	10	3.238581e+03	1.046875e+01
447	14	Fc3_1212_Y.jpg	30	30	1.060676e+03	30
447	15	Fc3_1212_Y.jpg	32	30	2.680400e+03	30
447	16	Fc3_1111_X.jpg	51	50	3.826403e+03	4.992188e+01
447	17	Fc3_1212_Y.jpg	30	30	1.085868e+03	30
447	18	Fc3_1212_Y.jpg	31	30	7.989345e+02	30
447	19	Fc3_1113_X.jpg	20	20	2.772139e+03	2.179688e+01
447	20	Fc3_1113_X.jpg	18	20	1.799330e+03	1.867188e+01
447	21	Fc3_1111_X.jpg	50	50	2.954742e+03	5.109375e+01
447	22	Fc3_1111_X.jpg	48	50	8.157777e+02	30
447	23	Fc3_1212_Y.jpg	29	30	1.519871e+03	30
447	24	Fc3_1312_Y.jpg	8	10	2.891852e+03	1.046875e+01
447	25	Fc3_1111_X.jpg	50	50	2.739121e+03	5.148438e+01
447	26	Fc3_1111_X.jpg	52	50	2.367064e+03	5.226562e+01
447	27	Fc3_1112_X.jpg	30	30	1.435276e+03	30
447	28	Fc3_1312_Y.jpg	10	10	2.823475e+03	1.046875e+01
447	29	Fc3_1312_Y.jpg	11	10	2.564749e+03	9.687500e+00
447	30	Fc3_1113_X.jpg	22	20	2.358982e+03	2.062500e+01
447	31	Fc3_1113_X.jpg	20	20	1.896648e+03	1.750000e+01
447	32	Fc3_1112_X.jpg	32	30	1.127265e+03	30
447	33	Fc3_1112_X.jpg	30	30	1.027801e+03	30
447	34	Fc3_1112_Y.jpg	39	40	2.208922e+03	4.093750e+01
447	35	Fc3_1113_X.jpg	19	20	2.756276e+03	1.789062e+01
447	36	Fc3_1112_Y.jpg	40	40	2.334113e+03	3.937500e+01
