sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
413	1	Fa2_2322_Y.jpg	12	10	4.559201e+03	1.007812e+01
413	2	Fa2_2123_X.jpg	19	20	3.573307e+03	1.984375e+01
413	3	Fa2_2121_X.jpg	49	50	2.789791e+03	4.992188e+01
413	4	Fa2_2121_X.jpg	50	50	2.523055e+03	4.835938e+01
413	5	Fa2_2122_X.jpg	28	30	5.008037e+03	2.960938e+01
413	6	Fa2_2122_X.jpg	30	30	9.213291e+02	30
413	7	Fa2_2122_Y.jpg	41	40	2.455089e+03	3.976562e+01
413	8	Fa2_2121_X.jpg	48	50	2.772568e+03	4.992188e+01
413	9	Fa2_2222_Y.jpg	30	30	1.903800e+03	30
413	10	Fa2_2222_Y.jpg	31	30	7.369088e+02	30
413	11	Fa2_2122_X.jpg	32	30	3.056072e+03	30
413	12	Fa2_2122_X.jpg	28	30	1.621222e+03	30
413	13	Fa2_2122_X.jpg	30	30	9.369613e+02	30
413	14	Fa2_2222_Y.jpg	30	30	1.553482e+03	30
413	15	Fa2_2222_Y.jpg	31	30	8.862381e+02	30
413	16	Fa2_2122_Y.jpg	42	40	1.637016e+03	4.054688e+01
413	17	Fa2_2122_Y.jpg	39	40	2.002666e+03	4.054688e+01
413	18	Fa2_2222_Y.jpg	32	30	1.138007e+03	30
413	19	Fa2_2222_Y.jpg	28	30	8.862369e+02	30
413	20	Fa2_2322_Y.jpg	10	10	2.503661e+03	1.046875e+01
413	21	Fa2_2121_X.jpg	50	50	2.805005e+03	4.914062e+01
413	22	Fa2_2121_X.jpg	52	50	2.637913e+03	5.031250e+01
413	23	Fa2_2123_X.jpg	21	20	2.255876e+03	1.984375e+01
413	24	Fa2_2123_X.jpg	20	20	2.088139e+03	1.867188e+01
413	25	Fa2_2123_X.jpg	22	20	2.470086e+03	2.101562e+01
413	26	Fa2_2123_X.jpg	20	20	1.953158e+03	2.140625e+01
413	27	Fa2_2322_Y.jpg	10	10	2.905550e+03	1.046875e+01
413	28	Fa2_2322_Y.jpg	9	10	2.173333e+03	1.007812e+01
413	29	Fa2_2121_X.jpg	49	50	2.756966e+03	4.992188e+01
413	30	Fa2_2122_Y.jpg	38	40	2.202975e+03	4.015625e+01
413	31	Fa2_2122_Y.jpg	40	40	1.587821e+03	4.054688e+01
413	32	Fa2_2123_X.jpg	19	20	2.387081e+03	1.945312e+01
413	33	Fa2_2122_Y.jpg	41	40	1.804558e+03	4.054688e+01
413	34	Fa2_2322_Y.jpg	8	10	2.386912e+03	1.125000e+01
413	35	Fa2_2322_Y.jpg	12	10	2.288693e+03	9.687500e+00
413	36	Fa2_2122_X.jpg	30	30	3.005152e+03	2.960938e+01
