sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
421	1	Fa2_2322_Y.jpg	52	50	2.559745e+03	4.914062e+01
421	2	Fa2_2122_X.jpg	31	30	1.606769e+03	30
421	3	Fa2_2122_X.jpg	30	30	1.156405e+03	30
421	4	Fa2_2121_X.jpg	11	10	2.856954e+03	9.687500e+00
421	5	Fa2_2121_X.jpg	12	10	2.140786e+03	1.164062e+01
421	6	Fa2_2322_Y.jpg	50	50	2.024078e+03	4.992188e+01
421	7	Fa2_2322_Y.jpg	48	50	2.274444e+03	4.757812e+01
421	8	Fa2_2123_X.jpg	40	40	1.789721e+03	3.859375e+01
421	9	Fa2_2123_X.jpg	40	40	2.857207e+03	3.937500e+01
421	10	Fa2_2122_X.jpg	30	30	9.208710e+02	30
421	11	Fa2_2222_Y.jpg	29	30	1.622589e+03	30
421	12	Fa2_2222_Y.jpg	32	30	2.657874e+03	2.882812e+01
421	13	Fa2_2122_Y.jpg	20	20	1.906624e+03	2.218750e+01
421	14	Fa2_2122_Y.jpg	22	20	2.575642e+03	2.218750e+01
421	15	Fa2_2123_X.jpg	38	40	4.026775e+03	3.898438e+01
421	16	Fa2_2122_Y.jpg	21	20	2.957787e+03	2.140625e+01
421	17	Fa2_2122_Y.jpg	18	20	1.773590e+03	2.101562e+01
421	18	Fa2_2122_X.jpg	31	30	1.506494e+03	30
421	19	Fa2_2222_Y.jpg	30	30	1.289682e+03	30
421	20	Fa2_2123_X.jpg	39	40	1.889055e+03	3.781250e+01
421	21	Fa2_2222_Y.jpg	30	30	1.973238e+03	30
421	22	Fa2_2121_X.jpg	10	10	2.625270e+03	1.007812e+01
421	23	Fa2_2322_Y.jpg	51	50	2.140875e+03	4.757812e+01
421	24	Fa2_2121_X.jpg	9	10	2.989588e+03	8.906250e+00
421	25	Fa2_2121_X.jpg	8	10	2.790795e+03	8.125000e+00
421	26	Fa2_2123_X.jpg	42	40	2.006913e+03	4.054688e+01
421	27	Fa2_2123_X.jpg	40	40	1.556533e+03	4.015625e+01
421	28	Fa2_2122_X.jpg	29	30	1.373216e+03	30
421	29	Fa2_2122_X.jpg	32	30	1.189447e+03	30
421	30	Fa2_2322_Y.jpg	50	50	2.106976e+03	4.757812e+01
421	31	Fa2_2322_Y.jpg	52	50	2.240305e+03	4.953125e+01
421	32	Fa2_2122_Y.jpg	19	20	2.357809e+03	2.218750e+01
421	33	Fa2_2122_Y.jpg	20	20	1.506920e+03	1.945312e+01
421	34	Fa2_2222_Y.jpg	31	30	1.457482e+03	30
421	35	Fa2_2222_Y.jpg	30	30	7.217705e+02	30
421	36	Fa2_2121_X.jpg	11	10	2.455126e+03	1.125000e+01
