sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
301	1	Fa2_2121_X.jpg	12	10	2.575356e+03	1.046875e+01
301	2	Fa2_2121_X.jpg	9	10	1.907492e+03	1.046875e+01
301	3	Fa2_2122_X.jpg	31	30	2.842537e+03	30
301	4	Fa2_2122_X.jpg	30	30	6.402808e+02	30
301	5	Fa2_2123_X.jpg	40	40	1.739549e+03	4.015625e+01
301	6	Fa2_2123_X.jpg	38	40	1.823088e+03	4.015625e+01
301	7	Fa2_2123_X.jpg	42	40	2.507105e+03	4.015625e+01
301	8	Fa2_2123_X.jpg	41	40	3.058166e+03	4.015625e+01
301	9	Fa2_2122_Y.jpg	18	20	3.292882e+03	2.023438e+01
301	10	Fa2_2122_Y.jpg	20	20	1.758177e+03	1.984375e+01
301	11	Fa2_2222_Y.jpg	32	30	3.525163e+03	30
301	12	Fa2_2222_Y.jpg	29	30	7.561182e+02	30
301	13	Fa2_2122_X.jpg	28	30	1.606447e+03	30
301	14	Fa2_2222_Y.jpg	31	30	9.557484e+02	30
301	15	Fa2_2121_X.jpg	8	10	3.194146e+03	1.007812e+01
301	16	Fa2_2121_X.jpg	11	10	4.209577e+03	1.046875e+01
301	17	Fa2_2122_Y.jpg	20	20	3.057911e+03	1.984375e+01
301	18	Fa2_2222_Y.jpg	30	30	8.385270e+02	30
301	19	Fa2_2222_Y.jpg	32	30	6.545993e+02	30
301	20	Fa2_2121_X.jpg	10	10	3.141914e+03	1.007812e+01
301	21	Fa2_2123_X.jpg	39	40	1.639241e+03	4.015625e+01
301	22	Fa2_2322_Y.jpg	49	50	2.461061e+03	4.835938e+01
301	23	Fa2_2322_Y.jpg	50	50	3.575041e+03	4.953125e+01
301	24	Fa2_2322_Y.jpg	51	50	2.590411e+03	4.992188e+01
301	25	Fa2_2322_Y.jpg	52	50	2.322668e+03	5.031250e+01
301	26	Fa2_2322_Y.jpg	50	50	2.290539e+03	5.031250e+01
301	27	Fa2_2122_X.jpg	29	30	1.940155e+03	30
301	28	Fa2_2122_X.jpg	28	30	6.728969e+02	30
301	29	Fa2_2123_X.jpg	40	40	2.240066e+03	3.976562e+01
301	30	Fa2_2122_Y.jpg	19	20	3.308448e+03	2.023438e+01
301	31	Fa2_2122_Y.jpg	21	20	2.524534e+03	1.984375e+01
301	32	Fa2_2121_X.jpg	12	10	3.825866e+03	9.687500e+00
301	33	Fa2_2322_Y.jpg	49	50	3.057637e+03	4.953125e+01
301	34	Fa2_2122_Y.jpg	18	20	2.708192e+03	1.984375e+01
301	35	Fa2_2122_X.jpg	31	30	1.389358e+03	30
301	36	Fa2_2222_Y.jpg	30	30	1.223475e+03	30
