sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
306	1	Fa2_2221_m.jpg	80	80	5.005595e+03	50
306	2	Fa2_2221_m.jpg	81	80	5.010004e+03	3.812500e+01
306	3	Fa2_2121_m.jpg	30	30	5.011587e+03	4.187500e+01
306	4	Fa2_2121_m.jpg	32	30	5.012500e+03	60
306	5	Fa2_2122_m.jpg	88	90	5.011602e+03	4.937500e+01
306	6	Fa2_2122_m.jpg	89	90	5.011978e+03	8.687500e+01
306	7	Fa2_2121_m.jpg	30	30	5.011137e+03	45
306	8	Fa2_2121_m.jpg	31	30	5.011567e+03	30
306	9	Fa2_2221_m.jpg	80	80	5.010988e+03	50
306	10	Fa2_2221_m.jpg	79	80	5.011974e+03	7.937500e+01
306	11	Fa2_2122_m.jpg	91	90	5.010432e+03	5.062500e+01
306	12	Fa2_2122_m.jpg	90	90	5.011256e+03	9.062500e+01
306	13	Fa2_2221_m.jpg	82	80	5.010709e+03	4.062500e+01
306	14	Fa2_2221_m.jpg	80	80	5.007970e+03	8.250000e+01
306	15	Fa2_2122_m.jpg	90	90	5.010610e+03	4.937500e+01
306	16	Fa2_2122_m.jpg	90	90	5.011934e+03	90
306	17	Fa2_2121_m.jpg	29	30	5.011704e+03	8.125000e+01
306	18	Fa2_2121_m.jpg	28	30	5.010852e+03	2.875000e+01
306	19	Fa2_2223_m.jpg	39	40	5.011074e+03	20
306	20	Fa2_2223_m.jpg	41	40	5.011078e+03	3.937500e+01
306	21	Fa2_2322_m.jpg	50	50	5.010888e+03	70
306	22	Fa2_2322_m.jpg	49	50	5.010652e+03	50
306	23	Fa2_2323_m.jpg	70	70	5.010274e+03	7.250000e+01
306	24	Fa2_2323_m.jpg	70	70	5.010399e+03	70
306	25	Fa2_2223_m.jpg	40	40	5.010426e+03	40
306	26	Fa2_2223_m.jpg	40	40	5.010253e+03	40
306	27	Fa2_2322_m.jpg	51	50	5.010088e+03	7.375000e+01
306	28	Fa2_2322_m.jpg	48	50	5.010315e+03	5.125000e+01
306	29	Fa2_2223_m.jpg	40	40	5.010347e+03	7.375000e+01
306	30	Fa2_2223_m.jpg	42	40	5.010449e+03	4.062500e+01
306	31	Fa2_2323_m.jpg	70	70	5.008493e+03	4.750000e+01
306	32	Fa2_2323_m.jpg	68	70	5.010464e+03	7.125000e+01
306	33	Fa2_2322_m.jpg	50	50	5.009114e+03	4.437500e+01
306	34	Fa2_2323_m.jpg	71	70	5.010276e+03	7.125000e+01
306	35	Fa2_2322_m.jpg	52	50	5.010167e+03	4.625000e+01
306	36	Fa2_2323_m.jpg	72	70	5.009880e+03	7.125000e+01
